@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

tyrex,1,8,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,68,58,0,53.968254,46.031746,0,0.333333,0.283824,0.380976,77.317313,88.86709,246.823513,178.284967,68.538546,1.958917,1.41496,0.543957,81.898953,0.649992,4192.96548,0,0,0,0,1,103,1,23,0,0,0,0.520895,0.539683,0.220323,0.779677,0.460317,0.322555,0.539683,0.402794,0.716881,0.007,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,9,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,68,58,0,53.968254,46.031746,0,0.332176,0.286437,0.385687,78.076493,90.027564,246.380435,192.325496,54.054938,1.9554,1.526393,0.429007,80.211676,0.636601,4105.765319,0,0,0,0,1,104,1,22,0,0,0,0.466783,0.539683,0.220299,0.779701,0.460317,0.325829,0.539683,0.405655,0.699343,0.01,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,10,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,73,53,0,57.936508,42.063492,0,0.386833,0.275745,0.367979,75.162081,85.894146,246.380435,164.594027,81.786408,1.9554,1.306302,0.649098,87.183498,0.691933,4462.6294,0,0,0,0,1,104,1,22,0,0,0,0.568619,0.579365,0.205681,0.794319,0.420635,0.354079,0.579365,0.437106,0.749838,0.011,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,1,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1134,127,70,57,0,55.11811,44.88189,0,0.348659,0.28174,0.380094,76.860594,88.805442,247.879713,180.587338,67.292375,1.951809,1.421948,0.529861,83.96888,0.661172,4297.207286,0,0,0,0,1,105,1,22,0,0,0,0.591775,0.551181,0.212512,0.787488,0.448819,0.330805,0.551181,0.413377,0.738382,0.011,0.001,0.01,0,3659,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,2,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,71,55,0,56.349206,43.650794,0,0.365965,0.278251,0.373117,75.84534,87.093382,246.380435,169.246099,77.134335,1.9554,1.343223,0.612177,85.740618,0.680481,4388.773261,0,0,0,0,1,104,1,22,0,0,0,0.581731,0.563492,0.209192,0.790808,0.436508,0.340407,0.563492,0.423398,0.745994,0.008,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,3,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,73,53,0,57.936508,42.063492,0,0.388462,0.276739,0.369052,75.426676,86.136254,246.435029,168.456592,77.978437,1.955834,1.336957,0.618876,86.300836,0.684927,4417.556015,0,0,0,0,1,104,1,22,0,0,0,0.573427,0.579365,0.204365,0.795635,0.420635,0.348828,0.579365,0.433036,0.747196,0.01,0,0,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,4,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,70,56,0,55.555556,44.444444,0,0.354673,0.282389,0.377987,76.926535,88.170019,246.823513,178.706435,68.117078,1.958917,1.418305,0.540612,82.540288,0.655082,4225.799796,0,0,0,0,1,103,1,23,0,0,0,0.50401,0.555556,0.215362,0.784638,0.444444,0.334405,0.555556,0.415667,0.716688,0.01,0,0,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,5,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,71,55,0,56.349206,43.650794,0,0.367008,0.28024,0.375215,76.340961,87.523407,246.823513,174.723866,72.099647,1.958917,1.386697,0.572219,84.027794,0.666887,4301.955361,0,0,0,0,1,103,1,23,0,0,0,0.552343,0.563492,0.209325,0.790675,0.436508,0.336941,0.563492,0.420311,0.733684,0.01,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,6,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,73,53,0,57.936508,42.063492,0,0.381151,0.277465,0.368954,75.714421,86.228477,245.815728,166.919558,78.896169,1.950918,1.324758,0.62616,85.265396,0.676709,4363.34479,0,0,0,0,1,104,1,22,0,0,0,0.505245,0.579365,0.216325,0.783675,0.420635,0.359669,0.579365,0.439723,0.728705,0.009,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,7,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,72,54,0,57.142857,42.857143,0,0.372961,0.277854,0.371183,75.820493,86.749303,245.815728,167.60555,78.210177,1.950918,1.330203,0.620716,85.308595,0.677052,4365.555428,0,0,0,0,1,104,1,22,0,0,0,0.568619,0.571429,0.213018,0.786982,0.428571,0.346836,0.571429,0.43007,0.742201,0.008,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,8,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,69,57,0,54.761905,45.238095,0,0.33995,0.282548,0.379093,77.101355,88.598115,245.815728,176.489887,69.325841,1.950918,1.400713,0.550205,82.403703,0.653998,4216.901379,0,0,0,0,1,104,1,22,0,0,0,0.531469,0.547619,0.222388,0.777612,0.452381,0.330688,0.547619,0.411565,0.721498,0.007,0,0,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,9,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,69,57,0,54.761905,45.238095,0,0.341765,0.281882,0.379033,76.91977,88.583933,245.815728,175.291666,70.524062,1.950918,1.391204,0.559715,82.96202,0.658429,4245.472508,0,0,0,0,1,104,1,22,0,0,0,0.576923,0.547619,0.21853,0.78147,0.452381,0.328287,0.547619,0.410183,0.733736,0.007,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,2,10,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,75,51,0,59.52381,40.47619,0,0.406155,0.273434,0.363545,74.614506,84.964308,245.815728,159.662188,86.153539,1.950918,1.26716,0.683758,88.042883,0.698753,4505.479034,0,0,0,0,1,104,1,22,0,0,0,0.605769,0.595238,0.203649,0.796351,0.404762,0.363292,0.595238,0.44846,0.762904,0.007,0,0,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
